,y,x,Name,Oblast,ADMIN_2,ADMIN_3,type_tg,type_np,Settlement,Address,zaryad,type,new_id,pidzariadk,primitka,grafic,number,generator
113,49.81338,24.073694,METRO. Львів. ТЦ №37,Львівська,Львівський,Львівська, ,місто,Львів,вул. Джорджа Вашингтона 8г,так,Магазин,SHOP0265,Підзарядка гаджетів,ПН (бізнес магазини) на карту, ,5299,так
114,49.823491,23.916074,METRO. Львів. ТЦ №17,Львівська,Львівський,Львівська, ,місто,Львів,вул. Городоцька 300,так,Магазин,SHOP0264,Підзарядка гаджетів,ПН (бізнес магазини) на карту, ,5284,так
115,47.930828,33.422583,METRO. Кривий Ріг. ТЦ №20,Дніпропетровська,Криворізький,Криворізька, ,місто,Кривий Ріг,вул. Бикова 31,так,Магазин,SHOP0263,Підзарядка гаджетів,ПН (бізнес магазини) на карту, ,5298,так
116,50.511404,30.624001,"METRO. Київ, Троєщина. ТЦ №33",Київ, , , ,місто,Київ,вул. Сержа Лифаря 2-а,так,Магазин,SHOP0262,Підзарядка гаджетів,ПН (бізнес магазини) на карту, ,5297,так
117,50.378983,30.442495,"METRO. Київ, Теремки. ТЦ №11",Київ, , , ,місто,Київ,Кільцева дорога 1-в,так,Магазин,SHOP0261,Підзарядка гаджетів,ПН (бізнес магазини) на карту, ,5296,так
118,50.390466,30.641329,"METRO. Київ, Позняки. ТЦ №10",Київ, , , ,місто,Київ,поспект Григоренка 43,так,Магазин,SHOP0260,Підзарядка гаджетів,ПН (бізнес магазини) на карту, ,5295,так
119,50.486751,30.51693,"METRO. Київ, Почайна. ТЦ №16",Київ, , , ,місто,Київ,поспект Степана Бандери 26-в,так,Магазин,SHOP0259,Підзарядка гаджетів,ПН (бізнес магазини) на карту, ,5294,так
120,48.944335,24.741024,METRO. Івано-Франківськ. ТЦ №27,Івано-Франківська,Івано-Франківський,Івано-Франківська, ,село,Івано-Франківськ,вул. Вовчинецька 225-М,так,Магазин,SHOP0258,Підзарядка гаджетів,ПН (бізнес магазини) на карту, ,5293,так
121,48.400018,35.039392,METRO. Дніпро. ТЦ №14,Дніпропетровська,Дніпровський,Дніпровська, ,місто,Дніпро,Запорізьке шосе 63,так,Магазин,SHOP0257,Підзарядка гаджетів,ПН (бізнес магазини) на карту, ,5292,так
122,48.55524,35.092937,METRO. Дніпро. ТЦ №26,Дніпропетровська,Дніпровський,Підгородненська, ,селище міського типу,Слобожанське,вул. Каштанова 1,так,Магазин,SHOP0256,Підзарядка гаджетів,ПН (бізнес магазини) на карту, ,5283,так
123,48.320354,25.904354,METRO. Чернівці. ТЦ №28,Чернівецька,Чернівецький,Чернівецька, ,місто,Чернівці,вул. О Вільшини 1-д,так,Магазин,SHOP0255,Підзарядка гаджетів,ПН (бізнес магазини) на карту, ,5291,так
124,51.501407,31.262067,METRO. Чернігів,Чернігівська,Чернігівський,Чернігівська, ,місто,Чернігів,вул. Старобілоуська 77,так,Магазин,SHOP0254,Підзарядка гаджетів,ПН (бізнес магазини) на карту, ,5290,так
125,50.742578,25.380745,METRO. Луцьк,Волинська,Луцький,Луцька, ,місто,Луцьк,вул. Електроапаратна 3,так,Магазин,SHOP0253,Підзарядка гаджетів,ПН (бізнес магазини) на карту, ,5289,так
126,50.471703,30.47874,"Fozzy, Сільпо",Київ, , , ,місто,Київ,вул. Багговутівська вул. . 17-20,так,Магазин,SHOP0244,Підзарядка гаджетів,ПН (бізнес магазини) на карту,8:00 -22:00,3346,так
127,50.904819,34.819155,"Fozzy, Сільпо",Сумська,Сумський,Сумська,міська територіальна громада, ,Суми,вул. Лушпи вул.  4/1,так,Магазин,SHOP0243,Підзарядка гаджетів,ПН (бізнес магазини) на карту,8:00 -20:00,3345,так
128,46.582807,30.801833,"Fozzy, Сільпо",Одеська,Одеський,Одеська,міська територіальна громада, ,Одеса,вул. Семена Палія вул.  125-Б,так,Магазин,SHOP0242,Підзарядка гаджетів,ПН (бізнес магазини) на карту,8:00 -22:00,3344,так
129,49.81968,23.988793,"Fozzy, Сільпо",Львівська,Львівський,Львівська,міська територіальна громада, ,Львів,вул. Кульпарківська вул.  93А,так,Магазин,SHOP0241,Підзарядка гаджетів,ПН (бізнес магазини) на карту,8:00 -22:00,3343,так
